sampleID,read_count,HC_subCST,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Lactobacillus_jensenii,Lactobacillus_gasseri,Atopobium_vaginae,BVAB1,Sneathia_sanguinegens,g_Megasphaera,g_Streptococcus,Prevotella_timonensis,g_Fastidiosipila,g_Anaerococcus,g_Peptoniphilus,g_Corynebacterium_1,g_Finegoldia,g_Bifidobacterium,g_Aerococcus,Prevotella_amnii,BVAB_TM7,g_Prevotella,g_Parvimonas,Prevotella_bivia,g_Staphylococcus,g_Dialister,g_Senegalimassilia,g_Enterococcus,g_Lactobacillus,g_Mobiluncus,g_Gemella,g_Peptostreptococcus,g_Escherichia.Shigella,g_Porphyromonas,g_Veillonella,Lactobacillus_reuteri,Prevotella_colorans,g_Ezakiella,Prevotella_buccalis,g_Ureaplasma,d_Eukaryota,Lactobacillus_ultunensis_1,g_Alloscardovia,Lactobacillus_coleohominis,Prevotella_disiens,g_Moryella,Prevotella_nanceiensis,g_Mycoplasma,Prevotella_corporis,g_Actinomyces,g_Haemophilus,g_Klebsiella,g_Varibaculum,g_Rikenellaceae_RC9_gut_group,g_Proteus,g_Clostridium_sensu_stricto_1,g_Campylobacter,g_Paeniglutamicibacter,g_Fusobacterium,Prevotella_melaninogenica,g_Howardella,g_Peptococcus,f_Bacteroidales_S24.7_group,g_Bacteroides,g_Facklamia,g_Olsenella,g_Arcanobacterium,g_Lawsonella,g_Brevibacterium,g_Oligella,d_NA,f_Enterobacteriaceae,g_Propionimicrobium,g_Halomonas,g_Helcococcus,g_Murdochiella,Prevotella_denticola,g_Bulleidia,g_Micrococcus,g_Propionibacterium,g_Gallicola,g_Shewanella,g_Roseburia,p_Proteobacteria,g_Corynebacterium,o_Micrococcales,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Jonquetella,g_Acinetobacter,g_Blautia,Atopobium_parvulum,g_Collinsella,g_Ruminococcaceae_UCG.014,Prevotella_oris,Sneathia_amnii,g_Stenotrophomonas,g_Faecalibacterium,Atopobium_deltae,f_Lachnospiraceae,f_Family_XI,Prevotella_veroralis,Lactobacillus_salivarius,g_Ralstonia,g_Granulicatella,g_Slackia,g_Rothia,g_Neisseria,g_Nosocomiicoccus,g_Sutterella,Prevotellaceae_bacterium,g_Kocuria,Prevotella_bergensis,f_Family_XIII,g_Globicatella,g_Alloprevotella,Lactobacillus_kefiranofaciens,g_Zimmermannella,g_Actinotignum,g_Sneathia,f_Mycoplasmataceae,g_Negativicoccus,Lactobacillus_fermentum,g_Solobacterium,g_Subdoligranulum,g_Trichococcus,Lactobacillus_delbrueckii,g_Dermabacter,f_Corynebacteriaceae,Atopobium_minutum,g_Lactococcus,g_Sarcina,Lactobacillus_pontis,g_Ruminococcaceae_UCG.002,g_Ruminococcus_2,f_Ruminococcaceae,g_Variovorax,g_Dorea,g_Christensenellaceae_R.7_group,g_Weeksella,g_Rhizobium,g_Anaeroglobus,g_Helcobacillus,Prevotella_copri,g_Alistipes,Lactobacillus_equicursoris,g_Actinobaculum,g_Tessaracoccus,g_Helicobacter,g_Leucobacter,g_Trueperella,f_Halomonadaceae,g_Parabacteroides,Lactobacillus_aviarius,g_Ruminococcus_1,c_Betaproteobacteria,g_Phascolarctobacterium,g_Burkholderia.Paraburkholderia,Prevotella_histicola,f_Neisseriaceae,g_Enhydrobacter,g_Bacillus,g_Anaerostipes,c_Clostridia,f_Prevotellaceae,g_Pyramidobacter,f_Carnobacteriaceae,g_Fusicatenibacter,g_Distigma,g_Serratia,g_Enterobacter,g_Acidaminococcus,g_Citrobacter,f_Pasteurellaceae,g_Pasteurella,g_Delftia,g_Bergeyella,f_Peptostreptococcaceae,g_Lachnospiraceae_FE2018_group,Shuttleworthia_satelles,g_Actinobacillus,g_Lachnoclostridium,g_Sporosarcina,g_Sphingomonas,g_Akkermansia,g_Pseudarthrobacter,g_Mogibacterium,g_Cupriavidus,Prevotella_stercorea,g_Kluyvera,g_Leptotrichia,g_Romboutsia,g_Coprococcus_3,g_Coprococcus_2,c_Chloroplast,o_Clostridiales,g_Scardovia,g_Lachnospira,g_Lachnospiraceae_NK4A136_group,g_Catonella,g_Pediococcus,subCST,Pct I-A,Pct I-B,Pct II,Pct III-A,Pct III-B,Pct IV-A,Pct IV-B,Pct IV-C0,Pct IV-C1,Pct IV-C2,Pct IV-C3,Pct IV-C4,Pct V
7582,85454,I-A,68,83713,10,594,9,0,6,5,8,0,3,0,23,8,82,145,0,0,0,0,0,0,22,54,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,22,0,0,257,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,70,0,0,0,0,0,10,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.9999105,8.948294e-05,2.127492e-34,3.2560252e-35,8.1308545e-32,6.062e-42,3.4409487e-36,4.959696e-35,0.0,9.138977e-39,1.60938e-40,1.1369326e-34,1.8569058e-27
1772,66640,II,67,0,36,24,63434,13,8,0,3,61,0,7,37,11,22,31,2686,0,0,0,0,0,23,4,5,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,II,4.539335e-35,2.2850656e-08,1.0,5.206943e-32,3.3079007e-19,3.5239186e-25,2.5380891e-23,4.5423743e-24,1.1833952e-24,5.8971833e-23,8.416746e-28,7.763006e-23,8.716567e-16
10753,29483,IV-B,3851,10,5727,0,0,1155,33,6770,917,0,661,1654,18,253,0,0,0,10,0,5736,53,440,54,0,228,496,0,0,15,0,0,0,0,0,0,65,0,0,0,0,0,0,0,678,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,613,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,5.9428613e-18,2.179081e-09,3.518771e-08,1.1136696e-26,0.0012036108,0.00052163715,0.9982697,4.1303006e-06,3.6837072e-10,7.99363e-09,7.679749e-07,1.149256e-07,1.0236081e-09
10253,120444,IV-B,6977,35,17352,0,3,19726,37,3134,7813,7,903,4549,102,905,0,0,0,457,5846,28689,12510,1518,0,0,586,1723,0,0,2510,322,246,0,600,0,0,2878,0,9,0,0,0,0,0,0,151,0,226,0,0,0,0,0,363,0,0,4,0,0,0,16,5,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,13,0,0,2,0,0,0,5,0,0,2,0,0,108,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,5.0614303e-19,6.6301022e-09,6.984486e-08,1.1177424e-27,7.952114e-06,0.03138296,0.968609,7.3832918e-09,1.2594911e-11,7.9004253e-10,3.511317e-08,2.6186167e-09,6.2595156e-08
7839,36867,II,12,11,26470,0,10374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,II,2.1555044e-28,3.0300196e-08,0.99998784,2.599774e-30,7.925399e-09,1.0557622e-12,9.402705e-06,2.6644316e-16,6.1003403e-16,2.9155768e-15,2.6870916e-16,2.0598519e-12,2.694249e-06
3205,29316,III-A,29148,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,2.2538005e-37,1.8644095e-09,4.63114e-13,0.99998033,1.9714416e-05,2.2620026e-20,1.6921771e-22,5.6663263e-25,1.6413517e-24,3.8191616e-21,2.949494e-23,4.6838775e-18,2.466607e-10
8473,65348,IV-C0,81,262,0,16,4,0,26,0,0,20213,1028,17,13902,6284,1794,6245,22,0,0,0,0,0,3,341,275,0,0,0,295,0,3,0,656,0,0,1176,2940,87,0,421,0,0,0,63,338,0,0,0,2627,7,0,239,0,0,0,304,0,0,0,304,0,0,40,346,92,109,90,0,0,13,0,352,1601,0,0,0,0,32,92,595,998,0,0,112,0,11,0,50,0,0,0,0,0,0,86,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,55,0,0,130,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-C0,2.0941788e-22,9.0568406e-08,4.9974545e-09,6.949187e-29,4.3765453e-08,8.579554e-16,1.0808361e-07,0.9999988,9.061044e-07,4.3356923e-08,4.6948956e-10,2.0484545e-15,2.0854885e-15
5675,78608,IV-B,8895,9,21187,0,0,4621,54,17438,287,6831,0,737,109,35,978,93,0,4529,1505,14,853,278,6,1237,291,715,784,0,24,1706,0,0,0,4937,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,186,13,0,0,3,0,0,15,6,7,0,0,0,0,6,0,12,0,2,0,0,0,0,0,0,0,0,68,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,5.0260563e-17,2.096504e-07,5.5210953e-06,3.9107195e-22,0.1560537,2.594581e-05,0.84389913,7.939437e-06,1.5645401e-06,6.390019e-08,4.33598e-06,1.5198644e-06,1.6271565e-09
11924,96509,IV-B,4871,15,37093,0,0,21826,2,11609,1393,0,68,8012,450,30,5,94,0,7010,0,0,0,2,317,0,67,682,0,0,0,475,2,0,0,0,0,0,0,0,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,IV-B,1.1745258e-22,4.4751416e-10,6.5808528e-09,1.6444985e-29,1.3023401e-05,2.0168178e-08,0.999987,2.943525e-14,2.2015363e-13,1.339567e-13,2.5560284e-10,3.302273e-11,2.378907e-10
600,149374,IV-C0,512,25,6806,30,13,819,383,5530,1963,86,4796,2858,25822,3086,444,1064,0,11,26663,175,2183,381,88,8,2306,326,8,0,24,124,16185,0,13039,0,0,7,2026,1253,0,82,0,0,0,12,369,29,575,225,160,0,0,7,3663,28,0,8,32,17866,0,310,2480,1660,17,0,0,7,10,13,0,12,16,0,0,0,0,0,758,53,5,3,0,0,64,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,8,0,0,0,1698,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-C0,1.4863138e-18,7.651589e-06,1.0434655e-06,5.6530746e-31,1.2383119e-06,6.942459e-07,0.16074213,0.8392395,9.3380685e-12,1.0073052e-06,6.553763e-06,2.4148767e-08,2.596819e-07
5306,56128,I-A,24,53986,0,1463,0,0,0,20,0,0,15,0,17,0,0,5,20,0,0,0,0,6,0,0,0,0,0,517,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.9998167,0.00018330713,1.8504893e-33,2.2416806e-34,7.402734e-31,1.04635e-40,4.7840783e-35,5.5461385e-34,0.0,1.161774e-37,2.111014e-39,1.0996961e-33,3.2191546e-26
994,18786,IV-B,78,0,13881,0,0,2848,112,28,311,21,0,440,38,103,60,116,0,47,0,287,16,175,0,0,0,28,0,0,44,36,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,15,0,0,0,17,0,0,0,8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,9.970449e-29,3.6068502e-11,2.8164004e-07,3.3432047e-34,3.8935195e-08,2.0054376e-10,0.99999976,8.0988465e-20,4.1864018e-17,1.5823743e-16,8.402877e-15,2.6023068e-14,6.9732e-10
1056,10424,I-A,0,9219,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,34,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.9898393,0.010160637,1.6807518e-29,7.1647707e-31,6.9840645e-27,6.799488e-36,2.546943e-30,9.9926e-30,1.26e-43,4.7880063e-33,1.180737e-34,1.05928494e-29,3.4064344e-21
1651,114741,IV-B,1705,52,40194,22,0,16565,1453,6303,2200,368,684,4609,2054,2125,770,911,0,202,1078,3631,11618,2353,0,11,341,775,4,0,199,651,108,0,7,13,0,0,107,107,94,4,0,0,0,0,9,95,22,4,66,0,0,7,539,11,0,7,13,0,0,60,6,0,1384,57,0,258,21,0,0,0,0,0,0,0,0,0,32,10,0,32,0,62,7,0,96,0,0,0,397,0,2794,0,0,53,0,467,0,684,7,0,0,0,0,45,0,0,6,0,21,0,0,5,16,0,0,0,0,0,0,0,0,0,1299,0,0,0,0,0,3,0,0,1237,0,354,0,25,549,0,0,0,0,0,370,0,0,0,107,0,0,0,119,0,0,0,1237,0,0,0,0,0,109,0,19,0,0,38,0,0,0,16,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,451,28,7,6,4,0,14,101,0,0,IV-B,1.69145e-20,1.7031697e-08,6.5411416e-07,4.2591197e-29,2.9652442e-06,0.00214551,0.99785054,4.6383883e-10,5.0113204e-12,1.022183e-10,3.7847188e-09,2.437556e-09,2.3263293e-07
6005,78087,III-B,50262,0,11251,5308,1879,2390,0,127,0,0,41,9,462,149,198,725,216,1828,11,0,0,103,37,19,223,93,0,0,4,69,0,0,6,1080,0,0,12,13,1167,0,0,0,0,9,0,0,2,0,111,0,0,0,2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,7,0,0,0,9,4,0,0,0,0,0,0,0,0,31,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,2.3177655e-25,2.3358076e-05,6.731601e-07,0.010657429,0.98901165,1.2511207e-10,7.8138884e-11,3.3362553e-12,2.2740295e-13,8.498619e-12,6.1278413e-13,2.3932195e-10,0.00030690656
5721,38656,I-B,6,24689,0,0,0,0,0,0,0,0,0,0,148,5,0,575,0,0,0,0,0,0,0,47,0,0,21,7013,0,0,0,0,0,0,0,0,0,0,0,36,6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,1.6276597e-10,1.0,7.575298e-19,3.5892805e-27,7.5420317e-17,7.2256795e-24,4.6710134e-19,8.7312725e-17,7.935772e-30,6.5681296e-22,3.7153382e-22,2.6390178e-20,9.996607e-12
6756,49538,I-B,10039,36606,0,1063,32,0,0,0,0,0,85,6,90,125,52,188,0,0,0,0,0,0,171,0,43,0,0,274,8,0,17,0,45,0,178,6,58,12,0,7,0,0,0,65,0,0,0,7,0,0,17,18,0,0,231,11,0,2,0,10,0,0,0,0,7,0,9,0,0,0,0,0,0,0,8,0,0,0,6,5,0,0,0,0,0,0,5,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,0.116899416,0.8831006,2.202166e-22,8.657242e-20,2.9792696e-18,3.2454558e-28,6.4131157e-24,4.4720966e-22,6.772998e-34,1.4060566e-26,2.683845e-26,1.4689082e-21,7.4464165e-16
4707,51238,I-B,0,37672,33,0,0,0,0,0,0,0,0,0,25,0,23,64,0,0,0,0,0,0,39,8,5,0,0,181,4,0,0,0,0,0,0,3,0,0,0,50,12831,0,282,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,1.3125613e-07,0.9999999,1.1479232e-23,1.1877881e-29,3.9548662e-22,3.3903977e-30,2.3762847e-25,4.4932933e-23,5.3734473e-36,5.008645e-27,1.3570465e-27,1.1709825e-25,2.8610147e-18
12655,7952,III-B,5101,583,1315,269,94,86,0,18,70,13,0,6,31,6,0,8,0,108,0,11,0,0,5,0,0,10,0,0,0,15,0,0,0,20,0,0,0,0,17,0,0,0,130,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,7.871219e-24,0.00011650883,1.9269872e-07,0.008305622,0.99156743,1.4993786e-11,3.1329467e-11,4.571588e-13,6.997666e-14,1.9963991e-12,1.881042e-13,2.0786507e-10,1.0193575e-05
8136,76002,III-A,63213,31,18,8785,36,3,6,0,0,1537,12,0,106,51,609,252,0,0,0,0,0,0,0,756,4,0,18,0,0,130,4,0,12,15,0,8,12,0,0,61,0,0,14,11,0,0,0,0,16,78,0,3,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,59,6,0,0,0,0,12,0,38,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,10,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,1.5005955e-31,1.8227693e-07,1.6765735e-11,0.9998528,0.00010057706,3.0195028e-16,5.139517e-18,3.2196784e-17,2.9488203e-19,5.2853813e-16,3.1948648e-18,1.578773e-14,4.6445348e-05
5592,50936,III-A,42529,3436,2798,899,0,0,0,0,0,18,0,0,22,14,130,39,11,47,0,0,5,0,7,0,3,0,0,91,4,0,6,12,20,7,416,0,38,12,203,0,0,0,0,0,0,0,0,5,0,0,0,34,0,0,0,0,0,6,0,0,0,0,10,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,12,0,0,0,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,3.594347e-30,9.823932e-07,8.1454274e-11,0.9976649,0.002334105,1.1023735e-16,1.364139e-17,3.5219288e-19,1.71254e-19,4.1942855e-17,1.0859318e-18,2.240893e-14,2.6426877e-08
12824,56665,I-A,188,52938,68,0,239,0,18,19,25,22,59,6,61,30,15,155,4,0,0,0,6,4,0,2,0,5,10,1213,0,0,3,0,0,0,415,0,10,13,398,394,0,0,0,114,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,210,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.9996879,0.00031216018,3.7601637e-32,1.9776374e-33,7.9724916e-30,2.60292e-39,7.240216e-34,1.14328206e-32,0.0,1.7713544e-36,3.5923999e-38,1.4694824e-32,9.5396943e-26
