g__genera,SAMN13509470,SAMN12711663,SAMN11381136,SAMEA5814138,SAMEA4859549,SAMEA2581908,SAMN08628034,SAMN07521778,SAMN07336929,SAMEA2581973,SAMEA5814464,SAMN00792063,159288231-stool1,SAMEA3665213,SAMN03922500
CAG.41,0.00039635354736415406,0.0,0.0018083182640143826,0.005141388174807136,0.0,0.002252886510841951,0.0,0.0,0.0003772161448509519,0.0,0.0011355034065101417,0.0,0.0032586558044806063,0.000772200772200732,0.0005312084993359187
CAG.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037721614485099384,0.0,0.0,0.0,0.0,0.0,0.0
CAG.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030888030888031017,0.0
CAG.433,0.0,0.0,0.0036166365280288727,0.0,0.0,0.0002816108138551677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.449,0.0,0.01436879917892583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003772161448509519,0.0,0.0,0.0,0.0,0.0,0.0
CAG.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10298000754432338,0.0,0.0,0.0,0.0,0.0,0.0
CAG.460,0.0,0.0,0.04159132007233295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818532818532822,0.0
CAG.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003049942813572203,0.0,0.0,0.0
CAG.465,0.0,0.0,0.0036166365280288727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.492,0.0,0.0,0.010849909584086834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.495,0.0,0.0,0.0018083182640143826,0.0,0.0,0.0,0.0,0.0008100445524503693,0.0056582421727650115,0.0,0.00037850113550334547,0.0,0.0,0.0,0.0
CAG.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004079782411604695,0.0,0.002668699961875623,0.0,0.0,0.0
CAG.533,0.0,0.0,0.009041591320072343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.568,0.0,0.0003421142661648048,0.0,0.0,0.0,0.0,0.0008294166436273031,0.0,0.0,0.0,0.0,0.0,0.0,0.4154440154440169,0.0
CAG.582,0.0,0.0,0.0018083182640143826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037850113550334547,0.0,0.0,0.0,0.0
CAG.590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.603,0.0,0.0,0.019891500904159285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.611,0.0,0.0,0.018083182640144795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020077220077220157,0.0
CAG.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.628,0.0,0.0,0.0018083182640143826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007570022710067961,0.0,0.0,0.0,0.0
CAG.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005658242172764802,0.0,0.0,0.0,0.0,0.0,0.0
CAG.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.791,0.0,0.0,0.0,0.0,0.002941176470588193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01081081081081086,0.0
CAG.81,0.001783590963139054,0.004447485460143629,0.0018083182640143826,0.00023369946249118508,0.0014705882352940966,0.0011264432554209756,0.0,0.0012150668286755022,0.0003772161448509519,0.0018132366273798757,0.0011355034065101417,0.006099885627144406,3.133322888923708e-05,0.000772200772200732,0.003187250996015932
CAG.822,0.0,0.0,0.0,0.00841318064968447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.83,0.0005945303210462826,0.01402668491276092,0.010849909584086834,0.01706006076186034,0.0014705882352940966,0.027597859757814865,0.0,0.0,0.0026405130139569776,0.0004533091568449436,0.009084027252081763,0.008006099885627086,0.02553658154472827,0.009266409266409295,0.006374501992031864
CAG.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.882,0.0,0.0,0.0018083182640143826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.95,0.0,0.0,0.0,0.0,0.0,0.0011264432554209756,0.0,0.0,0.0030177291588079297,0.0,0.0,0.0,0.0,0.0,0.0
CAG.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calidithermus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campylobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campylobacter_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campylobacter_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campylobacter_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capnocytophaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.399968666771134e-05,0.0,0.0
Caprobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caproiciproducens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cardiobacterium,0.00019817677368202548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carnobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carnobacterium_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caryophanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catenibacterium,0.0,0.0,0.0,0.0,0.029411764705882457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catenibacterium.Roseburia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catonella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caulobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedecea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cellulomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cellulophaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cellulosilyticum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cellulosimicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cellvibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centipeda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cereibacter_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cetobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cetobacterium_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chimaeribacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHKCI006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chlamydia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chlamydophila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christensenella,0.0,0.0,0.0,0.0018695956999299063,0.0,0.0002816108138551677,0.0,0.0,0.0003772161448509519,0.0,0.0,0.0011437285550895215,0.0009713300955663006,0.0,0.0005312084993359187
Chromohalobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chroococcidiopsis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chryseobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citricoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrobacter,0.0,0.0,0.0,0.0,0.0014705882352940966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrobacter_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0005529444290848352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrobacter_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clavibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cloacibacillus,0.0,0.0,0.0,0.0,0.0,0.0002816108138551677,0.0,0.0,0.0005658242172764802,0.0,0.0,0.0,0.0,0.0,0.0
Cloacibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridioides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridioides_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium,0.00019817677368202548,0.0,0.014466546112115813,0.0032717924748772295,0.0014705882352940966,0.0,0.0,0.0,0.0007544322897019038,0.0,0.0,0.0,0.0,0.000772200772200732,0.0
Clostridium_A,0.00019817677368202548,0.0,0.0,0.0007010983874736616,0.0,0.0,0.0,0.0008100445524503693,0.0007544322897019038,0.0,0.0,0.00038124285169647073,0.011091963026789928,0.0,0.00026560424966795933
Clostridium_AA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_AN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_AP,0.0,0.0,0.0,0.00023369946249118508,0.0,0.0,0.0,0.0004050222762251329,0.00018860807242542354,0.0,0.0,0.002668699961875623,3.133322888923708e-05,0.0,0.0
Clostridium_AQ,0.00019817677368202548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018860807242542354,0.0,0.0,0.0007624857033930508,9.399968666771134e-05,0.0,0.0
Clostridium_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_P,0.022195798652398093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_Q,0.007530717399920679,0.0010263427984946265,0.0,0.0,0.0014705882352940966,0.001689664883131514,0.0,0.008910490076954165,0.0005658242172764802,0.0018132366273798757,0.0,0.020968356843309277,0.0007206642644523998,0.0,0.007436918990703806
Clostridium_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COE1,0.0,0.0,0.0018083182640143826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collinsella,0.004558065794688855,0.018132056106739746,0.0036166365280288727,0.01706006076186034,0.002941176470588193,0.0002816108138551677,0.0,0.0,0.0005658242172764802,0.0,0.0011355034065101417,0.01143728555089598,0.0012846623844587027,0.000772200772200732,0.010092961487383818
Collinsella.CAG.110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comamonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comamonas_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Companilactobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coprobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007624857033930508,0.0,0.000772200772200732,0.00026560424966795933
Coprobacter,0.0,0.0,0.0,0.00023369946249118508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005312084993359187
Coprococcus,0.0,0.0,0.048824593128390915,0.0,0.002941176470588193,0.05463249788791919,0.0,0.0,0.0005658242172764802,0.0,0.005299015897047677,0.0,0.0,0.007722007722007728,0.000796812749003983
Coprococcus_A,0.0,0.0,0.0018083182640143826,0.0,0.0014705882352940966,0.0,0.0,0.0,0.0003772161448509519,0.0009066183136898872,0.0,0.0,0.0,0.000772200772200732,0.0
Coprothermobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corynebacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0005529444290848352,0.0,0.0,0.0,0.0,0.00038124285169647073,0.0,0.0,0.0
Criibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croceibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cronobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cruoricaptor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cryptobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cupriavidus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curtobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curvibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cutibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133322888923708e-05,0.0,0.0
Cytobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deinococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dellaglioa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denitrobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dermabacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dermacoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desulfomicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desulfotomaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desulfovibrio,0.0,0.0,0.0,0.00771208226221081,0.0,0.0,0.0,0.0,0.0005658242172764802,0.0,0.0,0.004193671368661834,0.0,0.0,0.006905710491367888
Devosia_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dialister,0.0,0.04071159767362312,0.007233273056057853,0.0,0.01323529411764708,0.04196001126443279,0.0,0.014985824220332195,0.0,0.0013599274705348306,0.03557910673732047,0.017537171178040496,0.026413911953626867,0.001544401544401464,0.0
Dialister_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diaphorobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dickeya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dielma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266645777847427e-05,0.0,0.00026560424966795933
Dietzia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNF00809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dolosicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dolosigranulum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorea,0.00237812128418544,0.001710571330824448,0.0036166365280288727,0.0016358962374386147,0.002941176470588193,0.0008448324415657063,0.0,0.0,0.00018860807242542354,0.0009066183136898872,0.0011355034065101417,0.020205871139916228,0.001315995613347901,0.000772200772200732,0.000796812749003983
Dorea_A,0.012286959968291765,0.0013684570646595373,0.009041591320072343,0.0,0.005882352941176386,0.001689664883131514,0.0,0.0016200891049007386,0.0007544322897019038,0.0022665457842248188,0.004542013626040882,0.0038124285169652537,0.002819990600031306,0.001544401544401464,0.001593625498007966
Dorea_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022874571101791524,0.0,0.0,0.0005312084993359187
DTU008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTU036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTU065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubosiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duganella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duncaniella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duodenibacillus,0.0,0.00239479986315427,0.0,0.0,0.005882352941176386,0.0,0.0,0.0,0.0,0.007706255666364447,0.0,0.01715592832634391,0.0,0.0,0.0
Dysgonomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dysosmobacter,0.00039635354736415406,0.009237085186452275,0.0,0.0007010983874736616,0.0,0.006477048718670787,0.0,0.012150668286755748,0.0026405130139569776,0.0009066183136898872,0.007948523845571516,0.043842927945101126,0.0074259752467491155,0.0,0.015405046480743742
Edwardsiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Effusibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eggerthella,0.00019817677368202548,0.0003421142661648048,0.0,0.00023369946249118508,0.0,0.0,0.010505944152612674,0.0004050222762251329,0.0,0.0004533091568449436,0.00037850113550334547,0.0007624857033930508,0.00015666614444609692,0.0,0.0
Eggerthia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eikenella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eisenbergiella,0.0,0.0006842285323297156,0.0036166365280288727,0.0011684973124561381,0.0,0.000563221627710437,0.0,0.0016200891049007386,0.0005658242172764802,0.0,0.0037850113550340855,0.007243614182234036,0.003791320695597607,0.0,0.0013280212483399016
Elizabethkingia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellagibacter,0.0,0.0020526855969893593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emergencia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057186427754479345,0.0,0.0,0.0
Empedobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enorma,0.0,0.0,0.0,0.006076186024772089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterobacter,0.0,0.0003421142661648048,0.0,0.0,0.0,0.0,0.0008294166436273031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterobacter_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterobacter_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterobacter_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
